pays,annee,pourcentage_victoire,but_mis,but_enc
Kuwait,1985,30.0,1.0,0.8
Kuwait,1986,61.54,1.6,0.5
Kuwait,1987,66.67,1.4,0.7
Kuwait,1988,25.0,0.9,0.7
Kuwait,1989,34.38,1.1,0.7
Kuwait,1990,47.62,1.5,0.8
Kuwait,1991,33.33,1.3,1.0
Kuwait,1992,31.25,1.1,1.1
Kuwait,1993,44.83,1.8,1.0
Kuwait,1994,43.48,1.7,0.9
Kuwait,1995,25.0,0.8,1.0
Kuwait,1996,48.28,1.6,1.1
Kuwait,1997,51.16,1.6,1.1
Kuwait,1998,54.84,2.0,0.9
Kuwait,1999,53.33,2.5,0.9
Kuwait,2000,43.75,2.9,0.9
Kuwait,2001,41.94,2.2,1.0
Kuwait,2002,32.14,1.3,1.4
Kuwait,2003,41.67,1.4,1.5
Kuwait,2004,47.62,1.6,1.2
Kuwait,2005,36.36,1.4,1.2
Kuwait,2006,31.82,1.3,1.2
Kuwait,2007,30.77,1.8,1.1
Kuwait,2008,10.0,1.0,1.6
Kuwait,2009,25.71,1.0,1.1
Kuwait,2010,41.86,1.6,0.9
Kuwait,2011,44.19,1.7,1.0
Kuwait,2012,38.89,1.1,1.2
Kuwait,2013,48.48,1.3,1.1
Kuwait,2014,41.18,1.4,1.1
Kuwait,2015,25.0,1.2,1.5
Kuwait,2016,27.27,1.5,1.4
Kuwait,2017,0.0,0.2,0.8
Kuwait,2018,23.08,0.8,1.2
Kuwait,2019,40.0,1.8,1.2
Kuwait,2020,45.45,2.3,1.0
Kuwait,2021,9.09,0.5,1.8
Kuwait,2022,15.79,0.7,1.6
Trinidad and Tobago,1930,12.5,0.6,1.4
Trinidad and Tobago,1931,75.0,3.8,1.0
Trinidad and Tobago,1932,62.5,2.5,1.0
Trinidad and Tobago,1933,70.0,2.6,1.0
Trinidad and Tobago,1934,71.43,3.4,1.3
Trinidad and Tobago,1935,50.0,2.5,2.0
Trinidad and Tobago,1936,71.43,2.1,1.4
Trinidad and Tobago,1937,55.56,2.2,1.4
Trinidad and Tobago,1938,45.45,1.8,1.3
Trinidad and Tobago,1939,50.0,1.3,1.0
Trinidad and Tobago,1942,0.0,3.0,3.0
Trinidad and Tobago,1943,0.0,3.0,3.0
Trinidad and Tobago,1944,66.67,3.0,0.6
Trinidad and Tobago,1945,66.67,3.0,0.6
Trinidad and Tobago,1947,45.45,1.7,1.2
Trinidad and Tobago,1948,47.06,1.7,0.8
Trinidad and Tobago,1949,46.67,2.3,1.3
Trinidad and Tobago,1950,61.11,2.6,1.4
Trinidad and Tobago,1951,80.0,2.4,0.7
Trinidad and Tobago,1952,100.0,2.0,0.0
Trinidad and Tobago,1953,60.0,2.8,1.8
Trinidad and Tobago,1954,60.0,2.8,1.8
Trinidad and Tobago,1955,0.0,1.0,3.7
Trinidad and Tobago,1956,0.0,1.0,3.7
Trinidad and Tobago,1957,0.0,0.3,1.7
Trinidad and Tobago,1958,33.33,1.0,1.0
Trinidad and Tobago,1959,83.33,1.8,0.5
Trinidad and Tobago,1960,57.14,1.6,0.7
Trinidad and Tobago,1961,25.0,1.2,0.8
Trinidad and Tobago,1962,25.0,1.0,0.8
Trinidad and Tobago,1963,28.57,1.4,1.6
Trinidad and Tobago,1964,62.5,2.6,1.6
Trinidad and Tobago,1965,45.45,1.8,2.0
Trinidad and Tobago,1966,36.36,1.3,2.1
Trinidad and Tobago,1967,55.56,1.6,1.5
Trinidad and Tobago,1968,47.06,1.4,1.8
Trinidad and Tobago,1969,25.0,1.0,2.5
Trinidad and Tobago,1970,12.5,1.1,2.0
Trinidad and Tobago,1971,11.11,1.3,2.0
Trinidad and Tobago,1972,58.33,2.5,1.5
Trinidad and Tobago,1973,66.67,2.5,0.9
Trinidad and Tobago,1974,41.67,1.7,1.2
Trinidad and Tobago,1975,25.0,1.2,1.5
Trinidad and Tobago,1976,33.33,1.7,1.5
Trinidad and Tobago,1977,27.27,1.5,1.5
Trinidad and Tobago,1978,38.46,2.1,1.4
Trinidad and Tobago,1979,40.0,1.7,1.4
Trinidad and Tobago,1980,28.57,0.9,1.1
Trinidad and Tobago,1981,44.44,1.6,0.9
Trinidad and Tobago,1982,44.44,2.1,1.4
Trinidad and Tobago,1983,36.36,1.7,2.1
Trinidad and Tobago,1984,60.0,1.6,1.4
Trinidad and Tobago,1985,27.78,1.3,1.2
Trinidad and Tobago,1986,8.33,1.0,1.4
Trinidad and Tobago,1987,100.0,3.7,0.7
Trinidad and Tobago,1988,63.64,2.3,0.5
Trinidad and Tobago,1989,48.48,1.8,0.7
Trinidad and Tobago,1990,41.38,1.6,0.8
Trinidad and Tobago,1991,33.33,1.2,1.2
Trinidad and Tobago,1992,61.54,1.9,1.0
Trinidad and Tobago,1993,50.0,1.7,1.4
Trinidad and Tobago,1994,45.45,2.0,1.7
Trinidad and Tobago,1995,61.11,2.6,1.2
Trinidad and Tobago,1996,47.06,2.1,1.0
Trinidad and Tobago,1997,35.29,1.7,1.3
Trinidad and Tobago,1998,37.5,1.9,1.7
Trinidad and Tobago,1999,63.64,2.6,1.4
Trinidad and Tobago,2000,57.14,2.1,1.2
Trinidad and Tobago,2001,46.94,1.7,1.2
Trinidad and Tobago,2002,41.94,1.5,1.2
Trinidad and Tobago,2003,27.27,1.0,1.4
Trinidad and Tobago,2004,44.44,1.5,1.4
Trinidad and Tobago,2005,51.06,1.5,1.2
Trinidad and Tobago,2006,41.18,1.2,1.4
Trinidad and Tobago,2007,27.27,1.3,1.7
Trinidad and Tobago,2008,47.73,1.8,1.1
Trinidad and Tobago,2009,47.62,1.7,1.2
Trinidad and Tobago,2010,32.0,1.1,1.5
Trinidad and Tobago,2011,50.0,1.4,0.9
Trinidad and Tobago,2012,55.56,2.2,0.8
Trinidad and Tobago,2013,37.5,1.6,1.2
Trinidad and Tobago,2014,42.86,1.4,1.3
Trinidad and Tobago,2015,46.67,1.7,1.4
Trinidad and Tobago,2016,25.0,1.4,1.9
Trinidad and Tobago,2017,20.83,1.2,2.0
Trinidad and Tobago,2018,23.81,1.0,1.5
Trinidad and Tobago,2019,15.0,1.1,1.5
Trinidad and Tobago,2020,7.14,1.4,1.9
Trinidad and Tobago,2021,30.0,1.4,1.3
Trinidad and Tobago,2022,44.44,1.8,1.2
Bolivia,1938,75.0,2.0,1.0
Bolivia,1939,75.0,2.0,1.0
Bolivia,1945,0.0,0.5,2.7
Bolivia,1946,0.0,0.6,3.5
Bolivia,1947,0.0,0.9,3.5
Bolivia,1948,0.0,1.0,2.9
Bolivia,1949,57.14,1.9,3.4
Bolivia,1950,55.56,1.7,3.2
Bolivia,1951,50.0,1.0,2.5
Bolivia,1953,16.67,1.0,2.5
Bolivia,1954,16.67,1.0,2.5
Bolivia,1957,50.0,1.8,1.9
Bolivia,1958,50.0,1.8,1.9
Bolivia,1959,0.0,0.7,3.8
Bolivia,1960,0.0,0.7,3.8
Bolivia,1961,0.0,1.0,1.5
Bolivia,1962,50.0,2.0,1.5
Bolivia,1963,70.0,2.6,2.4
Bolivia,1964,62.5,2.5,2.6
Bolivia,1965,25.0,1.0,2.2
Bolivia,1966,25.0,1.0,2.2
Bolivia,1967,0.0,0.0,1.8
Bolivia,1968,0.0,0.0,1.8
Bolivia,1969,50.0,1.2,1.5
Bolivia,1970,50.0,1.2,1.5
Bolivia,1971,0.0,3.0,4.0
Bolivia,1972,0.0,1.4,3.2
Bolivia,1973,6.67,0.7,2.5
Bolivia,1974,9.09,0.6,2.3
Bolivia,1975,28.57,0.9,1.9
Bolivia,1976,28.57,0.9,1.9
Bolivia,1977,27.27,1.2,2.7
Bolivia,1978,27.27,1.2,2.7
Bolivia,1979,42.86,1.1,1.6
Bolivia,1980,26.67,1.1,1.9
Bolivia,1981,15.38,1.2,2.0
Bolivia,1982,20.0,1.2,1.8
Bolivia,1983,12.5,1.2,2.0
Bolivia,1984,12.5,1.2,2.0
Bolivia,1985,20.0,0.8,1.5
Bolivia,1986,20.0,0.8,1.5
Bolivia,1987,0.0,0.2,1.5
Bolivia,1988,0.0,0.2,1.5
Bolivia,1989,28.57,0.7,1.5
Bolivia,1990,28.57,0.7,1.5
Bolivia,1991,0.0,0.3,1.3
Bolivia,1992,0.0,0.3,1.3
Bolivia,1993,29.17,1.5,1.3
Bolivia,1994,27.03,1.2,1.2
Bolivia,1995,21.74,0.9,1.1
Bolivia,1996,25.93,1.3,1.4
Bolivia,1997,40.0,1.4,1.2
Bolivia,1998,50.0,1.4,1.1
Bolivia,1999,6.25,0.6,0.9
Bolivia,2000,12.9,0.7,1.1
Bolivia,2001,19.23,1.2,1.8
Bolivia,2002,12.5,1.2,2.4
Bolivia,2003,23.08,0.9,2.2
Bolivia,2004,26.32,0.9,1.6
Bolivia,2005,16.67,1.0,1.8
Bolivia,2006,25.0,1.6,2.2
Bolivia,2007,15.38,1.0,1.8
Bolivia,2008,26.09,1.0,1.6
Bolivia,2009,35.0,1.2,1.7
Bolivia,2010,18.18,1.0,2.3
Bolivia,2011,0.0,0.6,1.8
Bolivia,2012,16.0,0.9,1.6
Bolivia,2013,22.22,1.1,1.9
Bolivia,2014,7.69,0.8,2.2
Bolivia,2015,25.0,1.1,2.1
Bolivia,2016,15.79,0.8,2.5
Bolivia,2017,26.32,0.9,2.1
Bolivia,2018,27.78,1.0,1.3
Bolivia,2019,15.0,0.8,1.8
Bolivia,2020,14.29,1.0,2.4
Bolivia,2021,23.81,1.2,2.0
Bolivia,2022,27.27,1.3,2.0
Iraq,1960,50.0,2.0,2.0
Iraq,1961,50.0,2.0,2.0
Iraq,1964,66.67,1.0,0.3
Iraq,1965,50.0,0.8,0.2
Iraq,1966,60.0,2.3,0.8
Iraq,1967,58.33,2.2,0.9
Iraq,1968,33.33,1.3,1.0
Iraq,1969,0.0,1.0,1.5
Iraq,1970,0.0,0.7,2.2
Iraq,1971,70.0,1.9,1.0
Iraq,1972,62.5,1.9,0.8
Iraq,1973,40.0,1.4,0.9
Iraq,1974,33.33,1.2,0.8
Iraq,1975,50.0,1.8,0.6
Iraq,1976,53.57,2.1,0.8
Iraq,1977,40.0,1.8,0.8
Iraq,1978,50.0,1.4,0.5
Iraq,1979,73.91,2.0,0.4
Iraq,1980,76.92,2.4,0.5
Iraq,1981,62.5,2.0,0.7
Iraq,1982,62.5,2.1,0.5
Iraq,1983,50.0,1.5,0.5
Iraq,1984,60.0,1.6,0.7
Iraq,1985,64.0,2.1,0.9
Iraq,1986,52.17,2.1,1.2
Iraq,1987,30.0,1.4,1.4
Iraq,1988,53.33,1.3,0.5
Iraq,1989,50.0,1.5,0.5
Iraq,1990,50.0,1.6,0.7
Iraq,1991,50.0,1.0,0.0
Iraq,1992,75.0,4.2,0.5
Iraq,1993,52.63,3.0,0.9
Iraq,1994,46.67,2.7,1.1
Iraq,1995,75.0,2.2,1.0
Iraq,1996,72.73,2.1,0.7
Iraq,1997,68.75,2.2,0.8
Iraq,1998,66.67,2.3,1.0
Iraq,1999,62.5,2.1,0.8
Iraq,2000,52.17,1.7,1.0
Iraq,2001,38.24,1.8,1.1
Iraq,2002,44.83,2.0,1.0
Iraq,2003,56.52,1.8,1.0
Iraq,2004,36.36,1.6,1.5
Iraq,2005,33.33,1.6,1.4
Iraq,2006,41.67,1.8,1.2
Iraq,2007,38.24,1.4,1.1
Iraq,2008,31.25,1.1,0.9
Iraq,2009,26.92,0.9,1.0
Iraq,2010,41.38,1.2,1.0
Iraq,2011,50.0,1.2,1.0
Iraq,2012,42.11,1.0,0.9
Iraq,2013,35.9,1.0,1.1
Iraq,2014,32.26,0.8,1.0
Iraq,2015,34.62,1.2,1.3
Iraq,2016,29.63,1.3,1.5
Iraq,2017,34.62,1.1,1.0
Iraq,2018,42.31,1.3,0.8
Iraq,2019,40.74,1.4,0.9
Iraq,2020,47.06,1.4,0.6
Iraq,2021,31.58,1.1,1.0
Iraq,2022,34.78,1.1,1.0
Togo,1956,0.0,1.0,1.0
Togo,1957,0.0,1.0,1.0
Togo,1958,0.0,2.0,5.0
Togo,1959,0.0,2.0,5.0
Togo,1960,0.0,1.5,2.0
Togo,1961,0.0,1.5,2.0
Togo,1962,100.0,2.0,1.0
Togo,1963,50.0,1.5,1.5
Togo,1964,0.0,1.0,2.0
Togo,1965,0.0,0.0,3.0
Togo,1966,11.11,1.1,2.1
Togo,1967,9.09,1.1,2.3
Togo,1968,0.0,0.8,2.5
Togo,1969,0.0,1.0,1.0
Togo,1970,50.0,1.5,0.5
Togo,1971,66.67,1.3,0.7
Togo,1972,30.0,1.3,1.5
Togo,1973,14.29,1.4,1.7
Togo,1974,50.0,1.2,1.5
Togo,1975,50.0,1.3,1.2
Togo,1976,40.0,1.0,1.2
Togo,1977,14.29,0.4,1.9
Togo,1978,0.0,0.2,2.0
Togo,1979,55.56,1.6,1.6
Togo,1980,50.0,1.3,1.6
Togo,1981,33.33,0.9,1.9
Togo,1982,50.0,1.4,1.3
Togo,1983,54.17,1.7,1.0
Togo,1984,38.46,1.5,1.2
Togo,1985,21.43,1.1,1.4
Togo,1986,30.77,1.2,1.3
Togo,1987,35.71,1.0,1.2
Togo,1988,28.57,0.6,1.3
Togo,1989,0.0,0.5,1.5
Togo,1990,0.0,0.5,0.8
Togo,1991,25.0,0.6,0.6
Togo,1992,27.27,0.5,0.9
Togo,1993,8.33,0.3,1.2
Togo,1994,18.18,0.9,1.2
Togo,1995,23.08,1.0,1.1
Togo,1996,37.5,1.1,1.1
Togo,1997,37.04,1.3,1.4
Togo,1998,32.26,1.2,1.5
Togo,1999,21.74,1.1,1.6
Togo,2000,25.0,1.0,1.5
Togo,2001,39.29,1.1,1.1
Togo,2002,26.32,0.9,1.3
Togo,2003,33.33,1.1,1.3
Togo,2004,53.33,1.4,0.6
Togo,2005,58.82,1.5,0.9
Togo,2006,42.86,1.2,1.2
Togo,2007,35.0,1.1,1.3
Togo,2008,46.67,1.7,1.3
Togo,2009,29.41,0.9,1.6
Togo,2010,10.53,0.6,1.9
Togo,2011,12.5,0.8,1.7
Togo,2012,27.78,0.8,1.4
Togo,2013,28.57,0.8,1.5
Togo,2014,31.25,1.1,1.8
Togo,2015,28.57,0.9,1.6
Togo,2016,31.25,0.9,1.1
Togo,2017,27.27,1.0,1.1
Togo,2018,17.65,1.0,1.2
Togo,2019,21.43,1.1,1.0
Togo,2020,25.0,1.1,1.0
Togo,2021,27.27,0.8,0.9
Togo,2022,28.57,1.0,1.0
Canada,1957,50.0,2.0,2.0
Canada,1958,50.0,2.0,2.0
Canada,1968,50.0,2.0,0.8
Canada,1969,50.0,2.0,0.8
Canada,1972,20.0,1.6,1.8
Canada,1973,25.0,1.1,1.8
Canada,1974,20.0,0.5,1.6
Canada,1975,0.0,0.4,3.8
Canada,1976,20.0,0.8,2.9
Canada,1977,36.36,1.2,1.1
Canada,1978,33.33,1.3,1.5
Canada,1980,50.0,1.5,0.6
Canada,1981,42.86,1.6,0.9
Canada,1982,33.33,1.7,1.3
Canada,1983,16.67,0.5,2.3
Canada,1984,16.67,0.5,1.9
Canada,1985,41.67,1.0,1.0
Canada,1986,40.0,0.9,1.0
Canada,1987,20.0,0.5,1.3
Canada,1988,29.41,0.9,1.3
Canada,1989,33.33,0.8,1.1
Canada,1990,40.0,0.6,1.2
Canada,1991,33.33,1.3,2.5
Canada,1992,31.25,1.5,1.8
Canada,1993,40.0,1.5,1.6
Canada,1994,31.58,1.1,1.8
Canada,1995,23.08,1.0,1.7
Canada,1996,52.94,1.5,1.2
Canada,1997,35.0,1.0,1.4
Canada,1998,16.67,0.5,1.8
Canada,1999,54.55,1.0,0.7
Canada,2000,48.15,0.9,0.7
Canada,2001,39.13,0.7,1.0
Canada,2002,30.77,0.8,1.4
Canada,2003,31.25,1.2,2.1
Canada,2004,31.58,1.2,1.8
Canada,2005,38.89,1.1,1.2
Canada,2006,38.46,0.8,1.2
Canada,2007,40.0,1.3,0.9
Canada,2008,30.0,1.5,1.5
Canada,2009,33.33,1.2,1.4
Canada,2010,35.71,0.9,1.4
Canada,2011,38.89,1.6,1.1
Canada,2012,47.62,1.5,1.0
Canada,2013,19.05,0.5,1.3
Canada,2014,0.0,0.2,1.1
Canada,2015,11.11,0.6,0.7
Canada,2016,26.67,0.9,1.3
Canada,2017,38.89,1.4,1.4
Canada,2018,61.54,2.3,0.8
Canada,2019,76.92,3.3,0.8
Canada,2020,66.67,3.0,1.2
Canada,2021,68.18,2.9,0.6
Canada,2022,66.67,2.6,0.6
Indonesia,1934,33.33,3.0,2.0
Indonesia,1935,33.33,3.0,2.0
Indonesia,1938,0.0,2.0,9.0
Indonesia,1939,0.0,2.0,9.0
Indonesia,1953,0.0,1.0,3.0
Indonesia,1954,0.0,1.0,3.0
Indonesia,1956,20.0,2.6,4.4
Indonesia,1957,36.36,2.5,2.8
Indonesia,1958,69.23,2.8,1.2
Indonesia,1959,75.0,3.0,1.1
Indonesia,1960,62.5,3.8,1.6
Indonesia,1961,64.29,2.7,1.8
Indonesia,1962,55.0,1.8,1.6
Indonesia,1963,45.0,2.0,1.8
Indonesia,1964,44.44,2.8,2.2
Indonesia,1965,50.0,2.6,1.8
Indonesia,1966,33.33,1.3,1.7
Indonesia,1967,44.44,2.1,1.7
Indonesia,1968,59.09,2.9,1.5
Indonesia,1969,76.19,3.5,1.1
Indonesia,1970,61.54,2.7,1.7
Indonesia,1971,51.11,2.2,1.5
Indonesia,1972,45.45,1.7,1.2
Indonesia,1973,28.57,1.2,1.6
Indonesia,1974,22.73,1.4,2.4
Indonesia,1975,38.46,1.8,2.1
Indonesia,1976,29.17,1.3,2.2
Indonesia,1977,7.69,1.0,2.7
Indonesia,1978,31.25,1.1,1.6
Indonesia,1979,22.73,0.6,1.6
Indonesia,1980,16.0,0.6,1.8
Indonesia,1981,24.24,0.9,1.7
Indonesia,1982,25.0,1.0,1.5
Indonesia,1983,10.0,0.6,2.0
Indonesia,1984,25.0,0.8,1.7
Indonesia,1985,38.1,1.1,1.6
Indonesia,1986,31.25,1.1,1.8
Indonesia,1987,33.33,1.3,1.3
Indonesia,1988,35.71,1.0,1.1
Indonesia,1989,25.0,0.8,1.5
Indonesia,1990,23.08,1.3,1.8
Indonesia,1991,22.22,1.2,2.4
Indonesia,1992,20.0,0.6,2.3
Indonesia,1993,14.29,0.7,2.1
Indonesia,1994,11.11,0.7,2.3
Indonesia,1995,0.0,0.0,0.0
Indonesia,1996,22.22,1.8,2.2
Indonesia,1997,26.67,1.8,1.8
Indonesia,1998,33.33,2.0,1.3
Indonesia,1999,50.0,3.5,1.7
Indonesia,2000,50.0,2.3,1.4
Indonesia,2001,52.63,1.9,1.4
Indonesia,2002,53.85,3.0,1.2
Indonesia,2003,42.86,2.4,1.6
Indonesia,2004,36.0,1.6,1.7
Indonesia,2005,31.82,1.7,1.7
Indonesia,2006,25.0,1.2,1.6
Indonesia,2007,33.33,1.3,1.7
Indonesia,2008,47.83,1.7,1.3
Indonesia,2009,41.18,1.6,0.8
Indonesia,2010,50.0,1.8,1.2
Indonesia,2011,47.83,1.8,1.7
Indonesia,2012,21.05,0.9,2.1
Indonesia,2013,22.22,0.8,1.8
Indonesia,2014,36.36,1.2,1.3
Indonesia,2015,46.67,1.4,1.0
Indonesia,2016,38.46,1.6,1.5
Indonesia,2017,42.11,1.6,1.3
Indonesia,2018,41.18,1.4,1.4
Indonesia,2019,29.41,1.4,2.2
Indonesia,2020,25.0,1.5,2.5
Indonesia,2021,33.33,1.6,2.2
Indonesia,2022,46.67,2.0,1.5
Panama,1939,0.0,0.2,2.2
Panama,1940,0.0,0.2,2.2
Panama,1941,25.0,2.8,4.0
Panama,1942,25.0,2.8,4.0
Panama,1946,28.57,1.6,3.0
Panama,1947,28.57,1.6,3.0
Panama,1948,57.14,2.7,2.4
Panama,1949,55.56,2.6,2.4
Panama,1950,50.0,2.0,2.5
Panama,1951,60.0,2.8,1.4
Panama,1952,30.0,1.9,3.5
Panama,1953,0.0,1.0,4.0
Panama,1954,0.0,1.0,2.7
Panama,1956,0.0,1.2,2.5
Panama,1957,14.29,1.1,2.1
Panama,1958,33.33,1.0,1.7
Panama,1961,14.29,0.6,2.4
Panama,1962,14.29,0.6,2.4
Panama,1963,50.0,2.2,0.8
Panama,1964,50.0,2.2,0.8
Panama,1966,66.67,1.3,0.7
Panama,1967,40.0,1.2,1.6
Panama,1968,0.0,1.0,3.0
Panama,1969,0.0,1.0,1.5
Panama,1970,0.0,0.7,1.3
Panama,1971,0.0,0.0,1.0
Panama,1972,33.33,1.7,0.3
Panama,1973,40.0,1.4,1.0
Panama,1974,75.0,1.0,1.0
Panama,1975,40.0,1.3,1.0
Panama,1976,20.0,1.2,2.4
Panama,1977,11.11,0.8,3.4
Panama,1978,0.0,0.0,2.5
Panama,1980,0.0,0.3,2.4
Panama,1981,0.0,0.3,2.4
Panama,1983,50.0,0.5,0.0
Panama,1984,22.22,0.7,1.0
Panama,1985,10.0,0.6,1.0
Panama,1986,16.67,0.7,0.7
Panama,1987,50.0,1.1,0.8
Panama,1988,44.44,1.0,0.9
Panama,1989,0.0,0.3,1.7
Panama,1990,0.0,0.0,2.0
Panama,1991,50.0,1.0,1.5
Panama,1992,33.33,0.7,2.7
Panama,1993,9.09,0.6,2.6
Panama,1994,0.0,0.7,2.3
Panama,1995,50.0,1.8,0.8
Panama,1996,42.86,1.3,1.1
Panama,1997,38.1,1.1,1.3
Panama,1998,25.0,0.5,2.0
Panama,1999,50.0,1.5,1.0
Panama,2000,33.33,1.1,1.9
Panama,2001,29.41,1.1,1.6
Panama,2002,26.67,1.2,1.2
Panama,2003,33.33,0.9,1.1
Panama,2004,34.62,1.2,1.2
Panama,2005,21.95,0.9,1.5
Panama,2006,20.0,0.7,1.6
Panama,2007,33.33,1.1,1.2
Panama,2008,29.17,1.0,1.2
Panama,2009,30.0,1.1,1.2
Panama,2010,41.67,1.4,1.2
Panama,2011,64.52,1.8,0.8
Panama,2012,58.82,1.5,0.7
Panama,2013,40.0,1.2,1.0
Panama,2014,33.33,1.4,1.1
Panama,2015,17.65,1.0,1.4
Panama,2016,33.33,1.1,1.2
Panama,2017,42.86,1.3,1.1
Panama,2018,26.92,1.0,1.3
Panama,2019,17.39,0.7,1.8
Panama,2020,29.41,0.9,1.8
Panama,2021,52.17,1.9,1.2
Panama,2022,46.67,1.8,1.2
United Arab Emirates,1972,25.0,0.2,3.2
United Arab Emirates,1973,12.5,0.6,2.6
United Arab Emirates,1974,11.11,1.0,2.1
United Arab Emirates,1975,14.29,0.7,2.7
United Arab Emirates,1976,0.0,0.5,2.6
United Arab Emirates,1977,0.0,0.7,2.2
United Arab Emirates,1979,14.29,0.7,2.6
United Arab Emirates,1980,7.69,0.6,2.5
United Arab Emirates,1981,28.57,1.1,2.1
United Arab Emirates,1982,47.62,1.5,1.6
United Arab Emirates,1983,46.15,1.5,1.4
United Arab Emirates,1984,53.33,2.3,1.0
United Arab Emirates,1985,50.0,2.1,1.1
United Arab Emirates,1986,46.15,1.7,1.2
United Arab Emirates,1987,50.0,1.6,1.1
United Arab Emirates,1988,48.15,1.3,0.9
United Arab Emirates,1989,47.06,1.4,0.9
United Arab Emirates,1990,28.57,1.1,1.4
United Arab Emirates,1991,16.67,0.7,1.8
United Arab Emirates,1992,33.33,0.7,0.6
United Arab Emirates,1993,48.39,1.2,0.7
United Arab Emirates,1994,48.15,1.3,0.8
United Arab Emirates,1995,28.57,0.9,0.8
United Arab Emirates,1996,46.15,1.2,1.0
United Arab Emirates,1997,45.45,1.3,1.2
United Arab Emirates,1998,50.0,1.6,1.4
United Arab Emirates,1999,54.55,2.1,1.2
United Arab Emirates,2000,44.44,1.7,1.2
United Arab Emirates,2001,36.36,1.5,1.4
United Arab Emirates,2002,30.0,1.5,1.4
United Arab Emirates,2003,30.0,1.4,1.4
United Arab Emirates,2004,31.43,1.5,1.3
United Arab Emirates,2005,25.0,1.2,1.4
United Arab Emirates,2006,36.36,1.2,1.4
United Arab Emirates,2007,46.88,1.3,1.3
United Arab Emirates,2008,28.95,1.1,1.3
United Arab Emirates,2009,15.15,1.0,1.5
United Arab Emirates,2010,33.33,1.2,1.2
United Arab Emirates,2011,37.04,1.4,1.2
United Arab Emirates,2012,48.0,1.9,1.3
United Arab Emirates,2013,86.96,2.7,0.7
United Arab Emirates,2014,60.71,1.9,0.9
United Arab Emirates,2015,46.67,1.9,1.1
United Arab Emirates,2016,57.14,2.2,1.1
United Arab Emirates,2017,47.83,1.3,1.0
United Arab Emirates,2018,28.57,0.8,0.8
United Arab Emirates,2019,39.29,1.4,1.0
United Arab Emirates,2020,55.0,1.8,1.2
United Arab Emirates,2021,55.0,1.9,1.0
United Arab Emirates,2022,50.0,1.7,0.9
China PR,1930,50.0,4.0,1.5
China PR,1931,50.0,4.0,1.5
China PR,1934,100.0,2.7,1.0
China PR,1935,100.0,2.7,1.0
China PR,1939,0.0,0.0,3.0
China PR,1940,0.0,0.0,4.5
China PR,1941,0.0,0.0,6.0
China PR,1942,0.0,1.0,6.0
China PR,1943,0.0,1.0,6.0
China PR,1949,100.0,3.0,2.0
China PR,1950,100.0,3.0,2.0
China PR,1952,0.0,0.5,4.5
China PR,1953,0.0,0.5,4.5
China PR,1956,60.0,1.8,2.0
China PR,1957,54.55,1.9,1.8
China PR,1958,50.0,2.0,1.7
China PR,1959,33.33,0.7,0.7
China PR,1960,66.67,2.2,1.0
China PR,1961,100.0,3.7,1.3
China PR,1963,53.85,2.0,0.8
China PR,1964,53.85,2.0,0.8
China PR,1965,60.0,2.2,1.4
China PR,1966,76.92,3.9,1.0
China PR,1967,87.5,5.0,0.8
China PR,1971,66.67,2.0,1.3
China PR,1972,60.0,2.3,1.3
China PR,1973,63.64,3.4,1.8
China PR,1974,77.78,4.4,2.4
China PR,1975,57.89,2.8,1.6
China PR,1976,47.37,2.0,1.3
China PR,1977,56.25,1.6,1.1
China PR,1978,64.71,1.8,1.0
China PR,1979,66.67,1.3,0.7
China PR,1980,54.55,2.1,0.7
China PR,1981,52.63,1.9,0.7
China PR,1982,33.33,1.3,1.1
China PR,1983,30.77,1.1,1.2
China PR,1984,58.33,1.7,0.8
China PR,1985,53.12,2.1,0.8
China PR,1986,51.85,2.1,0.8
China PR,1987,50.0,1.7,0.8
China PR,1988,33.33,1.5,0.7
China PR,1989,43.33,1.4,0.8
China PR,1990,43.48,1.2,1.0
China PR,1991,33.33,0.8,0.8
China PR,1992,31.25,1.3,1.6
China PR,1993,42.86,1.5,1.2
China PR,1994,50.0,1.6,0.8
China PR,1995,14.29,0.7,0.9
China PR,1996,31.58,1.7,1.4
China PR,1997,50.0,1.8,1.1
China PR,1998,55.56,1.6,0.8
China PR,1999,50.0,1.3,0.5
China PR,2000,47.37,2.6,0.8
China PR,2001,54.76,2.4,0.9
China PR,2002,48.39,1.8,0.9
China PR,2003,18.75,0.8,1.2
China PR,2004,56.67,1.7,0.7
China PR,2005,53.12,1.7,0.9
China PR,2006,26.32,1.0,1.4
China PR,2007,42.11,1.7,1.4
China PR,2008,34.48,1.5,1.2
China PR,2009,35.29,1.4,1.2
China PR,2010,51.61,1.6,1.0
China PR,2011,58.82,1.8,0.9
China PR,2012,53.85,1.9,1.2
China PR,2013,36.36,1.4,1.5
China PR,2014,36.0,1.4,1.2
China PR,2015,44.44,1.9,0.8
China PR,2016,44.0,1.9,0.8
China PR,2017,31.82,1.4,1.3
China PR,2018,29.17,1.2,1.4
China PR,2019,46.15,1.5,1.1
China PR,2020,60.0,2.0,0.9
China PR,2021,44.44,1.9,1.3
China PR,2022,30.77,1.5,1.5
Haiti,1932,50.0,2.0,1.0
Haiti,1933,50.0,2.0,1.0
Haiti,1934,0.0,0.7,3.3
Haiti,1935,0.0,0.7,3.3
